,ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label
17,1533043385.473609,Cnva5s1rMlh2FIEMr8,192.168.100.113,123.0,147.231.100.5,123.0,udp,-,0.001490,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
18,1533043399.473578,CvaIMq2wg9posTnjpc,192.168.100.113,123.0,80.79.25.111,123.0,udp,-,0.001998,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
19,1533043409.473351,C9GVEq4bEhUHLlVMcf,192.168.100.113,123.0,37.157.198.150,123.0,udp,-,0.005242,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
20,1533043433.473352,Ct2JNi2PzVFGV7HCWb,192.168.100.113,123.0,81.2.254.224,123.0,udp,-,0.005241,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
21,1533043451.473290,C3421U2oGuOxmfoi67,192.168.100.113,123.0,147.231.100.5,123.0,udp,-,0.001744,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
22,1533043469.473229,ClPyYV1m425CnPL9hj,192.168.100.113,123.0,31.31.74.35,123.0,udp,-,0.004744,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
23,1533043498.473128,C0E4mv40wGNq5VKW8a,192.168.100.113,123.0,147.251.48.140,123.0,udp,-,0.006989,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
24,1533043518.472929,CrVIGs2DkCmu3i8VZa,192.168.100.113,123.0,147.231.100.5,123.0,udp,-,0.001741,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
25,1533043582.472801,CzH6Of3twOeCQEKAGi,192.168.100.113,123.0,147.231.100.5,123.0,udp,-,0.001743,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
26,1533043647.472630,Cew6cl30MxKPtwoZCe,192.168.100.113,123.0,147.231.100.5,123.0,udp,-,0.001741,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
27,1533043658.472594,CwkNEb1kpyc11Xnpgf,192.168.100.113,123.0,80.79.25.111,123.0,udp,-,0.002234,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
28,1533043670.472479,COp8Up1eLltIroKpvf,192.168.100.113,123.0,37.157.198.150,123.0,udp,-,0.004985,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
29,1533043693.472579,CUGMMR19FjCFTv0Nf,192.168.100.113,123.0,81.2.254.224,123.0,udp,-,0.005235,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
30,1533043711.472536,Cl91PK1XNNZMeoirP1,192.168.100.113,123.0,147.231.100.5,123.0,udp,-,0.001740,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
31,1533043738.472345,C5vAZS3gTExGyvz0xk,192.168.100.113,123.0,31.31.74.35,123.0,udp,-,0.004746,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
32,1533043760.472283,CDrP7E2IXqqGhTq4F6,192.168.100.113,123.0,147.251.48.140,123.0,udp,-,0.006984,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
33,1533043777.472315,CtZd3o4UCTzxSV1EBj,192.168.100.113,123.0,147.231.100.5,123.0,udp,-,0.001739,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
34,1533043844.472282,CXWj75VRY9p9dvCP3,192.168.100.113,123.0,147.231.100.5,123.0,udp,-,0.001742,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
35,1533043909.471904,C86WzA1HWW5Amikyne,192.168.100.113,123.0,147.231.100.5,123.0,udp,-,0.001743,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
36,1533043927.472122,CUwyjeY4CXgpp0wxb,192.168.100.113,123.0,37.157.198.150,123.0,udp,-,0.004744,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
37,1533043973.471860,Ckp2HuMjKPoczn5k9,192.168.100.113,123.0,147.231.100.5,123.0,udp,-,0.001742,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
38,1533044004.471913,C0ecnb4PvqQI5e9Nof,192.168.100.113,123.0,31.31.74.35,123.0,udp,-,0.004741,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
39,1533044038.471754,CYxaf6Bb4qiAaeu59,192.168.100.113,123.0,147.231.100.5,123.0,udp,-,0.001741,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
40,1533044102.471730,CVZ69A1Orr0XGzVAy3,192.168.100.113,123.0,147.231.100.5,123.0,udp,-,0.001487,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
41,1533044169.471491,CbRL6qszraMxkQtCj,192.168.100.113,123.0,147.231.100.5,123.0,udp,-,0.001989,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
42,1533044175.471575,CKzKi343D4GYSXTGSj,192.168.100.113,123.0,80.79.25.111,123.0,udp,-,0.002231,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
43,1533044192.471624,CAg5j51ulyy9sEs3f6,192.168.100.113,123.0,37.157.198.150,123.0,udp,-,0.004747,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
44,1533044224.471614,CfO6YdMJImQntrqhk,192.168.100.113,123.0,81.2.254.224,123.0,udp,-,0.005480,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
45,1533044235.471581,Cgp7yYk7SFOx4pYfc,192.168.100.113,123.0,147.231.100.5,123.0,udp,-,0.001487,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
46,1533044275.471509,CK1CuE1SIB56k4Hhy4,192.168.100.113,123.0,31.31.74.35,123.0,udp,-,0.005236,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
47,1533044302.471349,CkYaGe24EMiqNGh6Re,192.168.100.113,123.0,147.251.48.140,123.0,udp,-,0.007240,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
48,1533044302.471592,C2yDmD1XIUyyoKSGsb,192.168.100.113,123.0,147.231.100.5,123.0,udp,-,0.001999,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
49,1533044366.471335,CCUTSy32lRxsggPpy2,192.168.100.113,123.0,147.231.100.5,123.0,udp,-,0.001745,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
50,1533044430.471331,COdA8t1ME79Z0qiIa6,192.168.100.113,123.0,147.231.100.5,123.0,udp,-,0.001744,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
51,1533044455.471323,CzkP7F2CflggldL3A6,192.168.100.113,123.0,37.157.198.150,123.0,udp,-,0.004742,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
52,1533044497.471117,CbC0Dn4tyhupISxE7,192.168.100.113,123.0,147.231.100.5,123.0,udp,-,0.001744,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
53,1533044536.471123,CATyjp4XxLvBkv6bg,192.168.100.113,123.0,31.31.74.35,123.0,udp,-,0.004995,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
54,1533044562.471301,CvoLi41WJMGSeN4xlj,192.168.100.113,123.0,147.231.100.5,123.0,udp,-,0.001492,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
55,1533044629.471099,CVDTgATJPJtXWRTVf,192.168.100.113,123.0,147.231.100.5,123.0,udp,-,0.001739,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
56,1533044693.471106,CurWfUoJUzpswpomc,192.168.100.113,123.0,147.231.100.5,123.0,udp,-,0.001487,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
57,1533044694.471036,CgbuVZTWWrjWNd1i,192.168.100.113,123.0,80.79.25.111,123.0,udp,-,0.002236,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
58,1533044757.471106,Czd9j13zAbNRH25EF8,192.168.100.113,123.0,81.2.254.224,123.0,udp,-,0.005242,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
59,1533044759.470966,CR5SZM3NenBGlhSZ7j,192.168.100.113,123.0,147.231.100.5,123.0,udp,-,0.001743,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
60,1533044817.470898,Csms2L1PRLDPb7q1gc,192.168.100.113,123.0,147.251.48.140,123.0,udp,-,0.006988,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
61,1533044825.470835,CAFSsu1QMwFXNBin2e,192.168.100.113,123.0,147.231.100.5,123.0,udp,-,0.001742,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
62,1533044889.470840,CWpDo53SPBMZOQ3TY2,192.168.100.113,123.0,147.231.100.5,123.0,udp,-,0.001747,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
63,1533044956.470898,Clo4me22wK0gCVJ0w6,192.168.100.113,123.0,147.231.100.5,123.0,udp,-,0.001493,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
64,1533044972.470780,C2ZpEO3Ou0sUmkEcEi,192.168.100.113,123.0,37.157.198.150,123.0,udp,-,0.004988,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
65,1533045020.470666,CZ9CJy1NASJmbxwad5,192.168.100.113,123.0,147.231.100.5,123.0,udp,-,0.001741,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
66,1533045065.470768,CyckOD2nuxLv9p0n8f,192.168.100.113,123.0,31.31.74.35,123.0,udp,-,0.004740,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
67,1533045084.470693,CbB2x81b6p4sDxmLT,192.168.100.113,123.0,147.231.100.5,123.0,udp,-,0.001730,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
68,1533045148.470702,CdRZbDpoiyVEwTpf9,192.168.100.113,123.0,147.231.100.5,123.0,udp,-,0.001486,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
69,1533045213.470646,CvFdFSdkb9bP1Ve5e,192.168.100.113,123.0,147.231.100.5,123.0,udp,-,0.001487,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
70,1533045279.470568,C8kslQ2DDp3zL29tK6,192.168.100.113,123.0,147.231.100.5,123.0,udp,-,0.001740,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
71,1533045344.470707,COD9Kt4biu8gEzHdl,192.168.100.113,123.0,147.231.100.5,123.0,udp,-,0.001743,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
72,1533045349.470871,CZWSAm3Bu6Gez7Wt37,192.168.100.113,123.0,147.251.48.140,123.0,udp,-,0.006739,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
73,1533045410.470761,C9ckEZ2uM2RGqbUeVb,192.168.100.113,123.0,147.231.100.5,123.0,udp,-,0.001741,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
74,1533045474.470936,C0Eicz10YMTgBhHb3k,192.168.100.113,123.0,147.231.100.5,123.0,udp,-,0.001739,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
75,1533045490.471100,CxDueo4NUF7vKiuGog,192.168.100.113,123.0,37.157.198.150,123.0,udp,-,0.004990,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
76,1533045539.471027,CzfcDs1riPlSb0xo6d,192.168.100.113,123.0,147.231.100.5,123.0,udp,-,0.001738,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
77,1533045588.471205,CWc42z4dVonKSP2r2c,192.168.100.113,123.0,31.31.74.35,123.0,udp,-,0.004727,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
78,1533045605.471037,CKgOLI2iTbZWsviJr7,192.168.100.113,123.0,147.231.100.5,123.0,udp,-,0.001738,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
79,1533045671.471283,CIehKU363F6EcsOke3,192.168.100.113,123.0,147.231.100.5,123.0,udp,-,0.001486,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
80,1533045738.471192,CHtLmLGBCE47UUMdg,192.168.100.113,123.0,147.231.100.5,123.0,udp,-,0.001742,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
81,1533045766.471272,C3AXTT1nAc8lptjDsd,192.168.100.113,123.0,80.79.25.111,123.0,udp,-,0.002243,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
82,1533045803.471236,CBDj7z3jGFoFJUtLGh,192.168.100.113,123.0,147.231.100.5,123.0,udp,-,0.001742,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
83,1533045824.471292,Cf2Aas2VnPNEQlcCs7,192.168.100.113,123.0,81.2.254.224,123.0,udp,-,0.005492,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
84,1533045861.471503,CR5Uyo3SiVnJ0bkMu1,192.168.100.113,123.0,147.251.48.140,123.0,udp,-,0.006738,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
85,1533045869.471451,ClyP9F262gc2bU0Ofe,192.168.100.113,123.0,147.231.100.5,123.0,udp,-,0.001492,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
86,1533045936.471342,ClR2US2qU5OzsJJOsi,192.168.100.113,123.0,147.231.100.5,123.0,udp,-,0.001742,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
87,1533046003.471474,CF108s3IuaDKs5eJi1,192.168.100.113,123.0,147.231.100.5,123.0,udp,-,0.001745,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
88,1533046005.471335,CYfOrZqmIc6dhPEdd,192.168.100.113,123.0,37.157.198.150,123.0,udp,-,0.004996,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
89,1533046068.471502,Cmn0JR3inRrjhWm9og,192.168.100.113,123.0,147.231.100.5,123.0,udp,-,0.001486,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
90,1533046110.471609,CzjyH9NU0XyfHmqd9,192.168.100.113,123.0,31.31.74.35,123.0,udp,-,0.004730,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
91,1533046133.471520,C4bgQD21SM5CWam48,192.168.100.113,123.0,147.231.100.5,123.0,udp,-,0.001481,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
92,1533046199.471461,Cl1KMV3txEToOAG8m,192.168.100.113,123.0,147.231.100.5,123.0,udp,-,0.001730,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
93,1533046264.471454,C3UerTSaVHrQcBxN6,192.168.100.113,123.0,147.231.100.5,123.0,udp,-,0.001741,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
94,1533046331.471567,Cx1MSXo9osazsy77k,192.168.100.113,123.0,147.231.100.5,123.0,udp,-,0.001740,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
95,1533046392.471590,CmLdTe2RzmQnRDo62f,192.168.100.113,123.0,147.251.48.140,123.0,udp,-,0.006992,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
96,1533046395.471384,CnTxSVgQyMbKJQaSh,192.168.100.113,123.0,147.231.100.5,123.0,udp,-,0.001743,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
97,1533046461.471557,Cwu1d81x3S9mfmaPoa,192.168.100.113,123.0,147.231.100.5,123.0,udp,-,0.001497,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
98,1533046525.471380,CUu26W24WdVshR9kB,192.168.100.113,123.0,147.231.100.5,123.0,udp,-,0.001745,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
99,1533046532.471388,CtTGFW3Qv9F64FRN03,192.168.100.113,123.0,37.157.198.150,123.0,udp,-,0.004994,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
100,1533046589.471436,CS9PRq4iPZlta5IwTl,192.168.100.113,123.0,147.231.100.5,123.0,udp,-,0.001995,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
101,1533046634.471572,CmI25s3vz051T9oZvk,192.168.100.113,123.0,31.31.74.35,123.0,udp,-,0.005485,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
102,1533046654.471434,C81Xpp15B6pzydOup3,192.168.100.113,123.0,147.231.100.5,123.0,udp,-,0.001738,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
103,1533046720.471596,CSC69G3eR2bR8yVD5j,192.168.100.113,123.0,147.231.100.5,123.0,udp,-,0.001494,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
104,1533046787.471446,CoS1lKIQjfuM4waUc,192.168.100.113,123.0,147.231.100.5,123.0,udp,-,0.001743,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
105,1533046802.471405,CUuPoV3T8CmY3AFrxg,192.168.100.113,123.0,80.79.25.111,123.0,udp,-,0.012736,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
106,1533046853.471360,CfIt5x1pbgqcEPmQQa,192.168.100.113,123.0,147.231.100.5,123.0,udp,-,0.001744,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
107,1533046903.471384,CPVBk5A2VU1HMIm4i,192.168.100.113,123.0,81.2.254.224,123.0,udp,-,0.005497,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
108,1533046918.471344,C0GmPoCV0MeLlYp8c,192.168.100.113,123.0,147.231.100.5,123.0,udp,-,0.001745,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
109,1533046982.471400,CAUjvA2BDIiwIjkQld,192.168.100.113,123.0,147.231.100.5,123.0,udp,-,0.001745,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
110,1533047044.299948,C3eDKm2wnG96wuJNmc,192.168.100.113,43324.0,178.128.185.250,50.0,tcp,-,3.151458,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,(empty)   Malicious   C&C
111,1533047051.531326,CXvCbu3NTeD2RtprBf,192.168.100.113,43324.0,178.128.185.250,50.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,(empty)   Malicious   C&C
112,1533047060.091458,CWLEgx2cATV7S4aOs9,192.168.100.113,43324.0,178.128.185.250,50.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,(empty)   Malicious   C&C
113,1533047076.731473,Cz9a0Z2la2afXQNJr7,192.168.100.113,43324.0,178.128.185.250,50.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,(empty)   Malicious   C&C
114,1533047079.330235,C1h2sz4zHt9FQBN6Pf,192.168.100.113,34144.0,128.185.250.50,50.0,tcp,-,3.080994,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,(empty)   Malicious   C&C
115,1533047086.491419,CxgDzfB3QhJrFAz2c,192.168.100.113,34144.0,128.185.250.50,50.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,(empty)   Malicious   C&C
116,1533047094.651267,CreNPRebjxHC3WWS5,192.168.100.113,34144.0,128.185.250.50,50.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,(empty)   Malicious   C&C
117,1533047046.471463,Chz4Uy21eY0u9zG8aj,192.168.100.113,123.0,147.231.100.5,123.0,udp,-,0.001482,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
118,1533047111.291296,CAYrpv4wU3vjSUUwHk,192.168.100.113,34144.0,128.185.250.50,50.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,(empty)   Malicious   C&C
119,1533047124.352107,CenO6f4wfmZCVVLli9,192.168.100.113,43328.0,178.128.185.250,50.0,tcp,-,3.099219,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,(empty)   Malicious   C&C
120,1533047131.531265,CJ6kvJ2Q97F0H7vzH2,192.168.100.113,43328.0,178.128.185.250,50.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,(empty)   Malicious   C&C
121,1533047140.091395,CJ1v6A3SlLRO9ouQYk,192.168.100.113,43328.0,178.128.185.250,50.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,(empty)   Malicious   C&C
122,1533047156.731416,C6yrkFvaRHrP29mNc,192.168.100.113,43328.0,178.128.185.250,50.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,(empty)   Malicious   C&C
123,1533047159.382639,CttpfC4gKIQdIUqagh,192.168.100.113,34148.0,128.185.250.50,50.0,tcp,-,3.108745,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,(empty)   Malicious   C&C
124,1533047166.571303,C7EXct1GB1uYh9AX78,192.168.100.113,34148.0,128.185.250.50,50.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,(empty)   Malicious   C&C
125,1533047112.471359,CMlaHT2fZfnEM5xNe8,192.168.100.113,123.0,147.231.100.5,123.0,udp,-,0.001496,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,(empty)   Benign   -
126,1533047174.651192,CZPWSv3mty7LoR5fob,192.168.100.113,34148.0,128.185.250.50,50.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,(empty)   Malicious   C&C
