,ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label
24,1545404139.621614,CVCoUh3VWar19X2Apj,192.168.1.195,41056.0,185.244.25.235,80.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Benign   -
25,1545404147.861659,CnDIJe4VpDWUCnW8n2,192.168.1.195,41056.0,185.244.25.235,80.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Benign   -
26,1545404108.458824,Ci6aQe4c4XGdf6pKo4,192.168.1.195,123.0,147.231.100.5,123.0,udp,-,0.001748,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
27,1545404164.501693,CcqjPB4Eu86bEklSRb,192.168.1.195,41056.0,185.244.25.235,80.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Benign   -
28,1545404197.141875,CZlM4924xKO6mbOVmf,192.168.1.195,41056.0,185.244.25.235,80.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Benign   -
29,1545404158.497118,CG6qfr3WB9xPWagN4k,192.168.1.195,123.0,81.2.248.189,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
30,1545404175.458965,CNyUPK3rSaUvZY5wEg,192.168.1.195,123.0,147.231.100.5,123.0,udp,-,0.115430,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
31,1545404206.459086,CKBtV83PbQbPUGbBll,192.168.1.195,123.0,89.221.210.188,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
32,1545404267.263223,CZQJdEOmrhUzmBnQf,192.168.1.195,41058.0,185.244.25.235,80.0,tcp,-,3.158698,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,-   Benign   -
33,1545404274.501847,CnTfvT32IQsazkHiFl,192.168.1.195,41058.0,185.244.25.235,80.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Benign   -
34,1545404224.459095,CgUNNB4KlCulO7Od9,192.168.1.195,123.0,81.2.248.189,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
35,1545404282.901825,CEtgcB3kWOYDVSWFHh,192.168.1.195,41058.0,185.244.25.235,80.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Benign   -
36,1545404242.459090,C7kAJ31gcgVaQPcQTf,192.168.1.195,123.0,147.231.100.5,123.0,udp,-,0.068707,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
37,1545404299.541860,C4B6uTWzZJLKBpFUh,192.168.1.195,41058.0,185.244.25.235,80.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Benign   -
38,1545403816.870900,CZVKY732XLLAUm01ci,192.168.1.1,40831.0,192.168.1.195,22.0,tcp,-,502.919185,952,17192,SF,-,-,0.0,DdAtaFf,200.0,11444.0,184.0,28048.0,-   Benign   -
39,1545404332.182019,CasTQr32MxZ7naErEc,192.168.1.195,41058.0,185.244.25.235,80.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Benign   -
40,1545404290.459033,CNa7uF3GLDHsM6tW,192.168.1.195,123.0,81.2.248.189,123.0,udp,-,0.005231,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
41,1545404309.458962,Cimm753XysAI7xLJV9,192.168.1.195,123.0,147.231.100.5,123.0,udp,-,0.010235,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
42,1545404401.383121,CpXXCO3VX4Qx9hcIL2,192.168.1.195,41060.0,185.244.25.235,80.0,tcp,-,3.118724,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,-   Benign   -
43,1545404408.582022,CcpXh71GsQ2PP3V26,192.168.1.195,41060.0,185.244.25.235,80.0,tcp,http,1.228050,151,124067,SF,-,-,2896.0,ShADadttcfF,93.0,5571.0,92.0,131755.0,-   Benign   -
44,1545404409.888278,Cd9ZggIAQlC7D9tN1,192.168.1.195,41064.0,185.244.25.235,80.0,tcp,-,3.093744,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,-   Benign   -
45,1545404410.924437,C9PK3i4DqlOcw7lQ68,192.168.1.195,48998.0,185.244.25.235,6667.0,tcp,-,3.097488,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,-   Malicious   C&C
46,1545404417.061944,CiAjtlgxdLONgn2a9,192.168.1.195,41064.0,185.244.25.235,80.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Benign   -
47,1545404418.101866,CGx9J93gyPXjG9lx6c,192.168.1.195,48998.0,185.244.25.235,6667.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Malicious   C&C
48,1545404425.622069,CJMnNa11BxK659cPlj,192.168.1.195,41064.0,185.244.25.235,80.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Benign   -
49,1545404426.417366,CMPpTV1tD3AWF8wgvf,192.168.1.195,49004.0,185.244.25.235,6667.0,tcp,-,3.124484,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,-   Malicious   C&C
50,1545404378.459174,C5AlxE1kijWQ2ENaAl,192.168.1.195,123.0,147.231.100.5,123.0,udp,-,0.001496,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
51,1545404433.622016,C2Se4m4k9b9CZkQKGh,192.168.1.195,49004.0,185.244.25.235,6667.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Malicious   C&C
52,1545404436.419172,CgAwrZ3B8zkoGKfKEe,192.168.1.195,49006.0,185.244.25.235,6667.0,tcp,-,3.122724,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,-   Malicious   C&C
53,1545404442.262096,Cm3LTa6uBzb8eOPja,192.168.1.195,41064.0,185.244.25.235,80.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Benign   -
54,1545404443.622072,Cxys8E27ffFNzPl3k,192.168.1.195,49006.0,185.244.25.235,6667.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Malicious   C&C
55,1545404446.421228,CdFSQsCVLV7BTAJH5,192.168.1.195,49008.0,185.244.25.235,6667.0,tcp,-,3.120734,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,-   Malicious   C&C
56,1545404453.621892,C77qGg4JnSxKC9FZEj,192.168.1.195,49008.0,185.244.25.235,6667.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Malicious   C&C
57,1545404456.423282,Cmc4LJ3z8Ag9ZwKYhj,192.168.1.195,49010.0,185.244.25.235,6667.0,tcp,-,3.118725,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,-   Malicious   C&C
58,1545404463.621934,CfccBV3pAxX7dpIQm2,192.168.1.195,49010.0,185.244.25.235,6667.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Malicious   C&C
59,1545404466.425338,CYee9y292pdYQE2S2g,192.168.1.195,49012.0,185.244.25.235,6667.0,tcp,-,3.116726,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,-   Malicious   C&C
60,1545404474.902010,CMAazM3G2J5MgSia2a,192.168.1.195,41064.0,185.244.25.235,80.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Benign   -
61,1545404474.906275,CIsnYgS10koPgiJq5,192.168.1.195,49014.0,185.244.25.235,6667.0,tcp,-,3.115707,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,-   Malicious   C&C
62,1545404482.101919,CTjzEkchTF8VRPqIg,192.168.1.195,49014.0,185.244.25.235,6667.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Malicious   C&C
63,1545404484.908314,Ct25lt30GGfcWMYh35,192.168.1.195,49016.0,185.244.25.235,6667.0,tcp,-,3.113737,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,-   Malicious   C&C
64,1545404492.101968,C5I0Yj2t7IwrCK1Uqc,192.168.1.195,49016.0,185.244.25.235,6667.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Malicious   C&C
65,1545404494.910368,CdiKg21PTO0LAFRwVe,192.168.1.195,49018.0,185.244.25.235,6667.0,tcp,-,3.111728,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,-   Malicious   C&C
66,1545404502.102023,C5k1AB2YWueou6CTWf,192.168.1.195,49018.0,185.244.25.235,6667.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Malicious   C&C
67,1545404447.459138,CGXWlw3npxjW27NYgh,192.168.1.195,123.0,147.231.100.5,123.0,udp,-,0.001498,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
68,1545404504.912673,CrSJIt20bDdZqZUYp1,192.168.1.195,49020.0,185.244.25.235,6667.0,tcp,-,3.109484,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,-   Malicious   C&C
69,1545404512.102083,CO2dM71oDWUryjUMDj,192.168.1.195,49020.0,185.244.25.235,6667.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Malicious   C&C
70,1545404514.914728,CZ4dXoqNzFjTElq94,192.168.1.195,49022.0,185.244.25.235,6667.0,tcp,-,3.107231,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,-   Malicious   C&C
71,1545404522.102136,CBknB02HKMWPrPgkph,192.168.1.195,49022.0,185.244.25.235,6667.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Malicious   C&C
72,1545404524.916784,C56qfa4TsblBeqwTl5,192.168.1.195,49024.0,185.244.25.235,6667.0,tcp,-,3.105229,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,-   Malicious   C&C
73,1545404532.101960,CY18Cw2qu617FpMxsl,192.168.1.195,49024.0,185.244.25.235,6667.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Malicious   C&C
74,1545404534.918836,CMeP0t2oHP0cRhhA9i,192.168.1.195,49026.0,185.244.25.235,6667.0,tcp,-,3.103231,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,-   Malicious   C&C
75,1545404542.102011,C4mdBV3ZZeEkVLM3Xi,192.168.1.195,49026.0,185.244.25.235,6667.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Malicious   C&C
76,1545404543.743309,Cwm4b21WBo7eZA68vk,192.168.1.195,41096.0,185.244.25.235,80.0,tcp,-,3.158703,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,-   Benign   -
77,1545404489.497225,CErctu1YXzIRwXiiy8,192.168.1.195,123.0,195.113.144.201,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
78,1545404544.920891,CFTSQF2XHk2oAhhp25,192.168.1.195,49030.0,185.244.25.235,6667.0,tcp,-,3.101231,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,-   Malicious   C&C
79,1545404550.982190,CSQqU12aXtZflt5zjj,192.168.1.195,41096.0,185.244.25.235,80.0,tcp,http,0.885992,149,84592,SF,-,-,2896.0,ShADadtcfF,62.0,3689.0,60.0,84824.0,-   Benign   -
80,1545404551.954385,C0jwRD1gMsWvqNQrSe,192.168.1.195,41100.0,185.244.25.235,80.0,tcp,-,3.107729,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,-   Benign   -
81,1545404552.102054,C7Ym4S1axtJxMxFCwi,192.168.1.195,49030.0,185.244.25.235,6667.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Malicious   C&C
82,1545404554.923202,CGqFCZ0JqJyDM8Uqk,192.168.1.195,49034.0,185.244.25.235,6667.0,tcp,-,3.098977,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,-   Malicious   C&C
83,1545404559.142040,CS5Wdu3XyYOBqr6vd4,192.168.1.195,41100.0,185.244.25.235,80.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Benign   -
84,1545404562.102105,CAjm603zlpb2l9J1Wk,192.168.1.195,49034.0,185.244.25.235,6667.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Malicious   C&C
85,1545404564.925249,CZLVsiyUkkFIYI5rk,192.168.1.195,49036.0,185.244.25.235,6667.0,tcp,-,3.096735,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,-   Malicious   C&C
86,1545404567.702166,CweAbk2auEHQL6GDh9,192.168.1.195,41100.0,185.244.25.235,80.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Benign   -
87,1545404514.459241,CXMOGy1IlPNSrGP0D7,192.168.1.195,123.0,147.231.100.5,123.0,udp,-,0.073952,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
88,1545404572.102159,C3mfCx3gvO5JyXUe87,192.168.1.195,49036.0,185.244.25.235,6667.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Malicious   C&C
89,1545404574.927318,CrLlx9TLlTq1dMxh6,192.168.1.195,49038.0,185.244.25.235,6667.0,tcp,-,3.094737,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,-   Malicious   C&C
90,1545404582.102215,C1ov721PgACxgDbiA8,192.168.1.195,49038.0,185.244.25.235,6667.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Malicious   C&C
91,1545404584.342188,C9a2F5373UZSqX9UQf,192.168.1.195,41100.0,185.244.25.235,80.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Benign   -
92,1545404584.929356,CHpAyr3COAzXf03kf2,192.168.1.195,49040.0,185.244.25.235,6667.0,tcp,-,3.092739,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,-   Malicious   C&C
93,1545404592.102020,Ctgluo3LYyQVjdFzqi,192.168.1.195,49040.0,185.244.25.235,6667.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Malicious   C&C
94,1545404603.647442,CKiIBv3jJpBL8G6RX,192.168.1.195,49050.0,185.244.25.235,6667.0,tcp,-,3.094738,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,-   Malicious   C&C
95,1545404610.822116,CCvkT316ETXqacq5xb,192.168.1.195,49050.0,185.244.25.235,6667.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Malicious   C&C
96,1545404556.459318,CxgxYy2L3XL9xlS2bh,192.168.1.195,123.0,195.113.144.201,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
97,1545404613.649497,CPPe5KWPZEdYdQIle,192.168.1.195,49052.0,185.244.25.235,6667.0,tcp,-,3.092739,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,-   Malicious   C&C
98,1545404616.982099,C4muL02rFcM6Ue4tJ7,192.168.1.195,41100.0,185.244.25.235,80.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Benign   -
99,1545404620.822165,C24FyB3fbuN2BeoMnc,192.168.1.195,49052.0,185.244.25.235,6667.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Malicious   C&C
100,1545404623.651556,CCa9HK15p4O566bci,192.168.1.195,49054.0,185.244.25.235,6667.0,tcp,-,3.090486,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,-   Malicious   C&C
101,1545404630.822218,CFgCmROzYedRjiyp6,192.168.1.195,49054.0,185.244.25.235,6667.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Malicious   C&C
102,1545404633.653635,CfigIw4QkjMSNBx35g,192.168.1.195,49056.0,185.244.25.235,6667.0,tcp,-,3.088476,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,-   Malicious   C&C
103,1545404580.459403,CZv6j33zt2VU5iJBL2,192.168.1.195,123.0,147.231.100.5,123.0,udp,-,0.023984,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
104,1545404640.822049,C3pIwt1F9bJFnLY1Yk,192.168.1.195,49056.0,185.244.25.235,6667.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Malicious   C&C
105,1545404645.714235,CUUCnn2WtsxJZ52MV2,192.168.1.195,49060.0,185.244.25.235,6667.0,tcp,-,3.107985,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,-   Malicious   C&C
106,1545404652.902142,CBdqeg2tUll0Dr7ohg,192.168.1.195,49060.0,185.244.25.235,6667.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Malicious   C&C
107,1545404661.949488,Cl1v7p4KZ9R4Zs9Dxb,192.168.1.195,49072.0,185.244.25.235,6667.0,tcp,-,3.112743,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,-   Malicious   C&C
108,1545404669.142143,CKBot745Bv2kfX3f1l,192.168.1.195,49072.0,185.244.25.235,6667.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Malicious   C&C
109,1545404677.247025,C5SnwD8bLTAujLz05,192.168.1.195,49082.0,185.244.25.235,6667.0,tcp,-,3.095254,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,-   Malicious   C&C
110,1545404622.459479,C6VDSr4wTFIiEfDqRi,192.168.1.195,123.0,195.113.144.201,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
111,1545404685.314180,C2oars3XT9vxKCYaX8,192.168.1.195,49084.0,185.244.25.235,6667.0,tcp,-,3.107988,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,-   Malicious   C&C
112,1545404687.103427,ChlikY2z9b1gHy2oH5,192.168.1.195,41154.0,185.244.25.235,80.0,tcp,-,3.158697,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,-   Benign   -
113,1545404692.502101,Chhy3r4zBhF9L0ERC1,192.168.1.195,49084.0,185.244.25.235,6667.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Malicious   C&C
114,1545404694.342298,CgmJjo3YpUN9Vi509,192.168.1.195,41154.0,185.244.25.235,80.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Benign   -
115,1545404695.316250,CluNqF3ksr1jhBHs14,192.168.1.195,49088.0,185.244.25.235,6667.0,tcp,-,3.105976,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,-   Malicious   C&C
116,1545404702.502152,CXJRL90r4AVdX3VPk,192.168.1.195,49088.0,185.244.25.235,6667.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Malicious   C&C
117,1545404702.742260,CBWm8Q2ZmhmqjeqB5b,192.168.1.195,41154.0,185.244.25.235,80.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Benign   -
118,1545404648.459439,ChTUNZ3la39XB3Kkfc,192.168.1.195,123.0,147.231.100.5,123.0,udp,-,0.001484,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
119,1545404409.843814,C9JNfI2LrTTIXKmW5d,192.168.1.195,48994.0,185.244.25.235,6667.0,tcp,irc,1.128098,75,243,S3,-,-,0.0,ShAdDaf,7.0,447.0,6.0,563.0,-   Malicious   C&C
120,1545404705.318288,CjhrbhqQGvjXCYZX4,192.168.1.195,49090.0,185.244.25.235,6667.0,tcp,-,3.103981,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,-   Malicious   C&C
121,1545404712.502208,CvJIdm4qpdChzKfvvk,192.168.1.195,49090.0,185.244.25.235,6667.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Malicious   C&C
122,1545404719.382277,CDaO5p1JMPLCC3KIMf,192.168.1.195,41154.0,185.244.25.235,80.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Benign   -
123,1545404719.418504,CFO0nq21NVJg4dmuk5,192.168.1.195,49094.0,185.244.25.235,6667.0,tcp,-,3.083745,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,-   Malicious   C&C
124,1545404424.977436,CwxrWs2uD0kK3qxdqj,192.168.1.195,49002.0,185.244.25.235,6667.0,tcp,irc,1.484655,75,243,S3,-,-,0.0,ShAdDaf,7.0,447.0,8.0,667.0,-   Malicious   C&C
125,1545404420.926493,CH6eOnFInFzV9CnWd,192.168.1.195,49000.0,185.244.25.235,6667.0,tcp,irc,4.095418,75,243,S3,-,-,0.0,ShAdDaf,9.0,567.0,6.0,563.0,-   Malicious   C&C
126,1545404726.582175,C5FpDK19zsz5hFvFq8,192.168.1.195,49094.0,185.244.25.235,6667.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Malicious   C&C
127,1545404729.420308,CY8eOO34iQsGfUh0Pe,192.168.1.195,49096.0,185.244.25.235,6667.0,tcp,-,3.081995,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,-   Malicious   C&C
128,1545404736.582243,CTuT0u1TjQnTQmwXR1,192.168.1.195,49096.0,185.244.25.235,6667.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Malicious   C&C
